"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"2 years ago","Going to hit the screen.","1","@rajumourya7281","false","false","false","false","","false",""
"2 years ago","what time will be available? from morning 0:00 december 3?","1","@szabika_yolo","false","false","false","false","","false",""
"2 years ago","I can’t wait","1","@cece_toonice3693","false","false","false","false","","false",""
"2 years ago","What time it’s coming am waiting and it’s already December 3rd ??","1","@najeemjr1710","false","false","false","false","","false",""
"2 years ago","We will celebrate it with a happy node but inside it still feels y is it even coming to an end","1","@soumyadipsana6638","false","false","false","false","","false",""
"2 years ago","Masterpieces will keep coming but this one will remain forever in our hearts ❤🙂💯","1","@SATISFIER22","false","false","false","false","","false",""
"2 years ago","9 more minutes","1","@legeneralmanager3269","false","false","false","false","","false",""
"2 years ago","Bella ciao","1","@Jason-jf2ym","false","false","false","false","","false",""
"2 years ago","Masterpiece of a show is all I can say","1","@methods_9952","false","false","false","false","","false",""
"2 years ago","""Getting out of the bank of spain is impossible... But I'll get you out of there."" hinting that in the trailer, where everyone is caught everything is going according to the plan","1","@dziugazz","false","false","false","false","","false",""
"2 years ago","goosebumps","1","@reeshho","false","false","false","false","","false",""
"2 years ago","I am waiting aftar 12:am","1","@Legendhoooon","false","false","false","false","","false",""
"2 years ago","it's 1:02 pm and i am still waiting for part 2 on Netflix","1","@rc4828","false","false","false","false","","false",""
"2 years ago","Bhai kya chahte ho dekhne nhi dena h kya raat ke 12 se wait kr rha hu jldi bhi release kro yar","1","@BharatBhushan-dm4sn","false","false","false","false","","false",""
"2 years ago","Kab ayegi please reply 🧐","1","@rjsharma8499","false","false","false","false","","false",""
"2 years ago","I get “V for Vendetta” vibes from this","1","@eTatsh","false","false","false","false","","false",""
"2 years ago","I get “V for Vendetta” vibes from this","1","@eTatsh","false","false","false","false","","false",""
"2 years ago","Spoiler         Professor will die ..today in episode 9 .. I have screenshot professor died in EP -9 with Raquel crying over his body   Admin make video","1","@gaminghub9262","false","false","false","false","","false",""
"2 years ago","elm sokağında kabus serisi gelsin  A Nightmare on Elm Street  Freddy Krueger","1","@ohara5624","false","false","false","false","","false",""
"2 years ago","u eski kore dizilerinide türkce dublaj yapsanız keşke izlenme rokorları kırarr         Enter       türk korku dizileri gelsin siccin  dabbe tarzında olsa keşkeee rokor kırar","1","@ohara5624","false","false","false","false","","false",""
"2 years ago","This is not only an entertaining show but also lesson to get ones rights from those who have exploited the world.😊","1","@Owais_kalyar","false","false","false","false","","false",""
"2 years ago","We’re not ready to say ciao, but we’re ready for one final showdown.","1","@bellaciao5941","false","false","false","false","","false",""
"2 years ago (edited)","SPOILER ALERT!  Damn why did Rafael return the gold to professor? I'm curious of the note that changed his mind.","1","@rogeliochuajr7663","false","false","false","false","","false",""
"2 years ago (edited)","I finished it. They didn't only steal 984 million euros nor 90 tons of gold but millions of hearts as well– No other heist can ever be greater than that.","1","@deibpein9920","false","false","false","false","","false",""
"2 years ago","😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺😡🥺😡😡😡🥺🥺🥺🥺🥺🥺😡🥺😡😡😡😡👏🥺🥺🥺🥺🥺 money heist is end🥺🥺❤️","1","@PANAV_CHAUDHARY","false","false","false","false","","false",""
"2 years ago","i am disappointed that this show has finally ended .","1","@aryansharma3826","false","false","false","false","","false",""
"2 years ago","Nooo professor I know what that look at the end means we need a heist for Nairobi and Tokyo. We need more of money heist.","1","@aparnaanilkumar1368","false","false","false","false","","false",""
"2 years ago (edited)","Spoiler warning (this is my opinion about the last part of the series)       If we will talk about the part5 vol.2 as the ending, this is the best way to end lcdp. I mean for me, even though professor treat this as a win-win situation, our gang is still the winner. They still has the last laugh (literally) Cause the fact that the national reserve of spain is a fake gold and they manage to leave the royal mint of spain alive is amazing.  But I think (this is just my opinion) The happy ending doesn't suit the story(ep 10), since they are robbers and bad guys (But still I love them so much) and we all know what would happen to the bad guys. I dont know much about politics and law or smth, but do they really offer this? (The perfect and new life), cause if they really did....I'll better start planning a heist(jk)  So over all, this series really deserves the hype that it gets, I just have some questions, like the letter that prof. gave to rafael (probably this will be shown in berlin spin-off) and also I feel bad for the father of manila when he heard the news that they came out to the bank in a bag( but for sure manila would reach out to him)","1","@rovilcereno3828","false","false","false","false","","false",""
"2 years ago","Well their is a risk of dying but the government cannot do it since they don't have the balls to go bankrupt lmao.","0","@spike2350","true","false","false","false","","false",""
"2 years ago","This is a MASTERPIECE 😭😭😭","1","@nhanseal4503","false","false","false","false","","false",""
"2 years ago","there are ppl who didn't finish it yet? i watched all 5 episodes at once :')","1","@scout5728","false","false","false","false","","false",""
"2 years ago","This show was do good that I want to forget everything and rewatch this whole show","1","@brainybaba","false","false","false","false","","false",""
"2 years ago","What a masterpiece Like what a masterpiece. I literally became fan of each and every character portrayed by these outstanding actors ❤️ I started watching the web series in September 2021 and trust me from season 1 first episode it was no looking back. I binged watched it like in a go. And was eagerly waiting for the last episodes to release in December 2021. Hats off to you guys.","1","@sanyamsharma3736","false","false","false","false","","false",""
"2 years ago","Amazing end to a series, I'm glad it went the way it did. :)","1","@xXGen3sisXx","false","false","false","false","","false",""
"2 years ago","Thank your for the best serie I ever watched! 🙌🏻","1","@Santos043","false","false","false","false","","false",""
"2 years ago","This show is absolutely masterpiece 🤝","1","@abdirahmanmohamed7317","false","false","false","false","","false",""
"2 years ago","Professor is back in new webseries the wheel of time ❤️","1","@SANATANI7357","false","false","false","false","","false",""
"2 years ago","Just watched the last episode, God damn it, you just have beaten a game of thrones. I love you, guys😍","1","@karibays","false","false","false","false","","false",""
"2 years ago","Fantastic web serie🤘😝🤘 just awesome love from India..","1","@hiradas2136","false","false","false","false","","false",""
"2 years ago","""A WORLD-CHANGING   CULTURAL JUGGERNAUT""","1","@googleguy4488","false","false","false","false","","false",""
"2 years ago","❤❤❤❤","1","@statuskingsp6601","false","false","false","false","","false",""
"2 years ago","Show was good...  This part was shit though","1","@josephjames7509","false","false","false","false","","false",""
"2 years ago","Can anyone tell me from where i can watch series instead of Netflix , any unpaid resources?","1","@rimshaasghar7146","false","false","false","false","","false",""
"2 years ago","Who is here after the series finale ? 💔","1","@utakatasama3263","false","false","false","false","","false",""
"2 years ago","Ending 🖤❣️❤️","1","@dishunadda8463","false","false","false","false","","false",""
"2 years ago","so emotional ending na❤️","0","@amangoyal3314","true","false","false","false","","false",""
"2 years ago","Who is here after watching the last episode","1","@_islamic_._posts689","false","false","false","false","","false",""
"2 years ago","Its sad end Series we really miss u team money heist","1","@yogeshithape5366","false","false","false","false","","false",""
"2 years ago","Unpopular opinion: Season 1 and 2 is the best overall","1","@oversizedpolygon","false","false","false","false","","false",""
"2 years ago","sad it is over, but happy it was a good ending.","1","@viirrrm","false","false","false","false","","false",""
"2 years ago","It's not ending... wait until 2022","0","@mariraaaww4007","true","false","false","false","","false",""
"2 years ago","""Don't cry because it ended, be happy that it happened"" -Dr.Seuss","1","@Xanga17k","false","false","false","false","","false",""
"2 years ago","oh the memories","1","@BeyondBirds","false","false","false","false","","false",""
"2 years ago","Isn't just a show its an amazing emotional masterpiece game","1","@hassanmaalim5238","false","false","false","false","","false",""
"2 years ago","Just finished watching the last episode and I can't believe what just happened that's not what I expected.","1","@astranow","false","false","false","false","","false",""
